Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real
;;001;217;34201;63301;2020/000340;2020/000340;CENTRO DEPORTIVO PLATA Y CASTAÑAR. INSTALACIÓN SISTEMA CONTROL TEMPERATURA PISCINA CUBIERTA;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;35606,00;7600,00;43206,00;64,56;0,00;43141,44;43141,44;20608,25;0,00;20608,25
;;001;217;92001;62500;2021/000217;2021/000217;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO DE VILLAVERDE;217;VILLAVERDE;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;10000,00;0,00;10000,00;10000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;217;92001;62599;2021/000217;2021/000217;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DISTRITO DE VILLAVERDE;217;VILLAVERDE;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;800,00;800,00;0,19;0,00;799,81;799,81;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;217;93302;63200;2021/000593;2021/000593;OBRAS DE MEJORA Y ACONDICIONAMIENTO EDIFICIOS DEL DISTRITO DE VILLAVERDE;217;VILLAVERDE;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;0,00;270000,00;270000,00;270000,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;217;93302;63200;2021/000366;2021/000366;EDIFICIO CINESIA, DISTRITO VILLAVERDE. ACONDICIONAMIENTO ACCESO Y NUEVA CANCELA;217;VILLAVERDE;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;15000,00;0,00;15000,00;15000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;218;15322;60999;2020/000360;2020/000360;PASOS PEATONES ENSANCHE DE VALLECAS. INSTALACIÓN;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;877,00;877,00;877,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;218;15322;61910;2020/000393;2020/000393;C/ SIERRA GORDA, 1. MEJORA PAVIMENTACIÓN ACERA;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;114,00;114,00;114,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;15322;61910;2021/001051;2021/001051;PASOS PEATONES ELEVADOS C/CABEZA MESADA,EMBALSE NAVACERRADA,AV.GRAN VÍA SURESTE Y CERRO ALMODOVAR;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;125000,00;125000,00;125000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;15322;61910;2021/001052;2021/001052;ZONA DE APARCAMIENTO C/EMBALSE DE NAVACERRADA C/V C/EMBALSE DEL BELLÓN. ADECUACIÓN;218;VILLA DE VALLECAS;07;INFRAESTRUCTURAS;02;CONSTRUCCIÓN Y/O ADQUISICIÓN DE APARCAMIENTOS;;;;;;;0,00;66500,00;66500,00;66500,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;218;15322;61910;2021/000368;2021/000368;VÍAS PÚBLICAS DISTRITO VILLA DE VALLECAS. MEJORA MOVILIDAD Y ACCESIBILIDAD PEATONAL;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;85000,00;52000,00;137000,00;137000,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;218;15322;61910;2021/000516;2021/000516;PASOS DE PEATONES ENSANCHE DE VALLECAS. ADECUACIÓN;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;15979,00;15979,00;15518,44;0,00;460,56;357,01;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;218;15322;61910;2021/001004;2021/001004;PASO DE PEATONES ELEVADO C/ PEÑARANDA DE BRACAMONTE. REMODELACIÓN ACERA;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;31000,00;31000,00;30539,44;0,00;460,56;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;218;15322;61910;2021/001005;2021/001005;PASOS DE VEHÍCULOS EN DIVERSAS CALLES ENSANCHE DE VALLECAS. REMODELACIÓN ACERAS;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;15000,00;15000,00;14539,44;0,00;460,56;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;218;15322;61910;2021/001006;2021/001006;ACERAS PEATONALES DIVERSAS CALLES ENSANCHE DE VALLECAS. ACCESIBILIDAD Y ELIMINACIÓN BARRERAS;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;6000,00;6000,00;5539,44;0,00;460,56;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;218;15322;61910;2021/001207;2021/001207;RECINTO FERIAL SIERRA GORDA, DISTRITO VILLA DE VALLECAS. OBRAS DE REMODELACIÓN INTEGRAL;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;60000,00;60000,00;60000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;17102;61921;2021/001073;2021/001073;ZONA VERDE C/MUELA DE SAN JUAN C/V C/SIERRA DE TORTEJADA. REMODELACIÓN;218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;;;0,00;141000,00;141000,00;141000,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;218;17102;61921;2021/000517;2021/000517;ÁREA INFANTIL EN ZONA VERDE C/ SIERRA GORDA. REMODELACIÓN;218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;74000,00;74000,00;74000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;23103;62300;2021/002049;2021/002049;CENTROS DE MAYORES DISTRITO DE VILLA DE VALLECAS. DESFIBRILADORES (ID 20: 16701);218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;4800,00;4800,00;4800,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;218;23103;62500;2021/000237;2021/000237;CENTRO SERVICIOS SOCIALES ENSANCHE, VILLA DE VALLECAS. MOBILIARIO;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;55910,00;0,00;55910,00;55910,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;218;23103;62599;2021/000240;2021/000240;EQUIPAMIENTO CENTRO SERVICIOS SOCIALES ENSANCHE, VILLA DE VALLECAS;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;5000,00;0,00;5000,00;5000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;23103;62599;2021/001076;2021/001076;CENTROS DE MAYORES SANTA EUGENIA Y VILLA DE VALLECAS. MOBILIARIO DE PELUQUERÍA;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;4511,00;4511,00;4511,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;23103;63599;2021/001074;2021/001074;CENTRO DE DÍA FUENTIDUEÑA. OTRO MOBILIARIO Y ENSERES PARA DESARROLLO DE ACTIVIDADES;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;00;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;;;;;;;0,00;5300,00;5300,00;5300,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;23103;63599;2021/001075;2021/001075;CENTROS MAYORES SANTA EUGENIA Y VILLA DE VALLECAS.MOBILIARIO Y ENSERES PARA DESARROLLO ACTIVIDADES;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;15700,00;15700,00;15700,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;23106;62500;2021/001077;2021/001077;CENTRO DE SERVICIOS SOCIALES PEÑAVEIGA. MOBILIARIO DE OFICINA;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;1000,00;1000,00;1000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;23106;63500;2021/001077;2021/001077;CENTRO DE SERVICIOS SOCIALES PEÑAVEIGA. MOBILIARIO DE OFICINA;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;1620,00;1620,00;1620,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;218;31101;62599;2021/001200;2021/001200;SERVICIOS SALUBRIDAD PÚBLICA DISTRITO VILLA DE VALLECAS. MEDIDOR CO2 (DIÓXIDO DE CARBONO);218;VILLA DE VALLECAS;04;SALUD PÚBLICA;02;HIGIENE;;;;;;;0,00;550,00;550,00;17,60;0,00;532,40;532,40;0,00;0,00;0,00
;;001;218;32301;63200;2021/000124;2021/000124;OBRAS DE CONSERVACIÓN CENTROS DOCENTES DE ENSEÑANZA DISTRITO DE VILLA DE VALLECAS;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;150000,00;-26804,19;123195,81;123195,81;0,00;0,00;0,00;0,00;0,00;0,00
;;001;218;32301;63200;2021/000124;2021/010124;COLEGIO PÚBLICO HONDURAS. OBRAS DERIVADAS REGLAMENTO ELECTROTÉCNICO BAJA TENSIÓN;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;25422,51;25422,51;0,00;0,00;25422,51;25318,96;0,00;0,00;0,00
;;001;218;32301;63200;2021/000124;2021/020124;ESCUELA INFANTIL LA REVOLTOSA. OBRAS DERIVADAS REGLAMENTO ELECTROTÉCNICO BAJA TENSIÓN;218;VILLA DE VALLECAS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;230,28;230,28;0,00;0,00;230,28;178,50;0,00;0,00;0,00
;;001;218;32301;63200;2021/000124;2021/030124;COLEGIO PÚBLICO JOSÉ DE ECHEGARAY. OBRAS DE ACONDICIONAMIENTO;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;1151,40;1151,40;0,00;0,00;1151,40;0,00;0,00;0,00;0,00
;;001;218;32301;63200;2021/001027;2021/001027;COLEGIO PÚBLICO HONDURAS. ADECUACIÓN PATIOS Y COCINA;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;280000,00;280000,00;279206,81;0,00;793,19;0,00;0,00;0,00;0,00
;;001;218;32301;63200;2021/001030;2021/001030;COLEGIO PÚBLICO CIUDAD DE VALENCIA. OBRAS DE CONSERVACIÓN Y MEJORA DE LAS INSTALACIONES;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;125000,00;125000,00;124206,81;0,00;793,19;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;32301;63200;2021/000584;2021/000584;OBRAS DE MEJORA Y ACONDICIONAMIENTO COLEGIOS PÚBLICOS DE VILLA DE VALLECAS;218;VILLA DE VALLECAS;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;218000,00;218000,00;218000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;33401;62300;2021/001078;2021/001078;DIVERSO EQUIPAMIENTO CENTROS CULTURALES FRANCISCO FATOU Y ZAZUAR DE VILLA DE VALLECAS;218;VILLA DE VALLECAS;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;1000,00;1000,00;1000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;33401;62500;2021/001078;2021/001078;DIVERSO EQUIPAMIENTO CENTROS CULTURALES FRANCISCO FATOU Y ZAZUAR DE VILLA DE VALLECAS;218;VILLA DE VALLECAS;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;650,00;650,00;650,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;33401;62599;2021/001078;2021/001078;DIVERSO EQUIPAMIENTO CENTROS CULTURALES FRANCISCO FATOU Y ZAZUAR DE VILLA DE VALLECAS;218;VILLA DE VALLECAS;10;CULTURA;03;CENTROS CULTURALES;;;;;;;0,00;2020,00;2020,00;2020,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;218;34201;60999;2020/000391;2020/000391;DEPORTIVO BÁSICO SKATE PARQUE REAL DE ARGANDA. AMPLIACIÓN BOWL PARA BICICLETAS;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;114,00;114,00;114,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;218;34201;60999;2020/000651;2020/000651;PISTAS MINI DEPORTIVAS EN EL ENSANCHE DE VALLECAS. CONSTRUCCIÓN;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;114,00;114,00;114,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;34201;60999;2021/002050;2021/002050;"DEPORTIVO BÁSICO ""PUMP TRUCK"" CALLE PEÑARANDA DE BRACAMONTE. CONSTRUCCIÓN (ID 19: 8669)";218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;151500,00;151500,00;151500,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;218;34201;60999;2021/000367;2021/000367;MINIPISTA DE ATLETISMO EN ENSANCHE VILLA DE VALLECAS. CONSTRUCCIÓN;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;143000,00;0,00;143000,00;142437,10;0,00;562,90;436,34;0,00;0,00;0,00
;;001;218;34201;62500;2021/000385;2021/000385;CENTRO DEPORTIVO ENSANCHE, VILLA DE VALLECAS. MOBILIARIO;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;35000,00;0,00;35000,00;78,35;0,00;34921,65;0,00;0,00;0,00;0,00
;;001;218;34201;62599;2021/000386;2021/000386;EQUIPAMIENTO CENTRO DEPORTIVO ENSANCHE, VILLA DE VALLECAS;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;265000,00;0,00;265000,00;139,64;0,00;264860,36;0,00;0,00;0,00;0,00
;;001;218;34201;62599;2021/001165;2021/001165;EQUIPAMIENTO CENTRO DEPORTIVO CERRO ALMODÓVAR;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;8800,00;8800,00;7525,14;0,00;1274,86;1274,86;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;34201;62599;2021/001079;2021/001079;CENTRO DEPORTIVO CERRO ALMODÓVAR. CAMBIADORES ACCESIBLES Y MOBILIARIO DE OFICINA;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;10000,00;10000,00;10000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;218;34201;63200;2020/000423;2020/000423;DEPORTIVO BÁSICO MONTES DE MONTJUIC. ADECUACIÓN PAVIMENTO;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;108,00;108,00;108,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;218;34201;63200;2021/000125;2021/000125;OBRAS DE CONSERVACIÓN INSTALACIONES DEPORTIVAS DISTRITO DE VILLA DE VALLECAS;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;150000,00;-793,20;149206,80;149206,80;0,00;0,00;0,00;0,00;0,00;0,00
;;001;218;34201;63200;2021/000125;2021/010125;CENTRO DEPORTIVO CERRO ALMODÓVAR. ADECUACIÓN TALUDES PISCINA DE VERANO;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;793,20;793,20;0,00;0,00;793,20;0,00;0,00;0,00;0,00
;;001;218;34201;63200;2021/001026;2021/001026;DEPORTIVO BÁSICO CAMPO DE FÚTBOL SANTA EUGENIA. OBRAS DE REPARACIÓN Y CONSERVACIÓN;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;300000,00;300000,00;298976,53;0,00;1023,47;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;34201;63200;2021/000585;2021/000585;OBRAS DE MEJORA Y ACONDICIONAMIENTO INSTALACIONES DEPORTIVAS DE VILLA DE VALLECAS;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;;;0,00;453300,00;453300,00;453300,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;34201;63300;2021/001080;2021/001080;CENTROS DEPORTIVOS CERRO ALMODÓVAR Y MIGUEL GUILLÉM PRIM. MAQUINARIA;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;20570,00;20570,00;20570,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;34201;63500;2021/001079;2021/001079;CENTRO DEPORTIVO CERRO ALMODÓVAR. CAMBIADORES ACCESIBLES Y MOBILIARIO DE OFICINA;218;VILLA DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;3000,00;3000,00;3000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;92001;63500;2021/001081;2021/001081;SERVICIOS ADMINISTRATIVOS DISTRITO DE VILLA DE VALLECAS. MOBILIARIO DE OFICINA;218;VILLA DE VALLECAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;4890,00;4890,00;4890,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;218;93302;63200;2021/000126;2021/000126;OBRAS DE CONSERVACIÓN EDIFICIOS DISTRITO DE VILLA DE VALLECAS;218;VILLA DE VALLECAS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;90000,00;-18542,24;71457,76;71457,76;0,00;0,00;0,00;0,00;0,00;0,00
;;001;218;93302;63200;2021/000126;2021/010126;CENTRO SERVICIOS SOCIALES VILLA DE VALLECAS. ADECUACIÓN PATIO;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;9179,29;9179,29;0,00;0,00;9179,29;9075,74;0,00;0,00;0,00
;;001;218;93302;63200;2021/000126;2021/020126;CENTRO MAYORES VILLA DE VALLECAS. ADAPTACIÓN NORMATIVA PROTECCIÓN CONTRA INCENDIOS;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;460,56;460,56;0,00;0,00;460,56;357,00;0,00;0,00;0,00
;;001;218;93302;63200;2021/000126;2021/030126;EDIFICIO SEDE DISTRITO VILLA DE VALLECAS. OBRAS IMPERMEABILIZACIÓN  GARAJE;218;VILLA DE VALLECAS;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;8441,83;8441,83;0,00;0,00;8441,83;8338,28;0,00;0,00;0,00
;;001;218;93302;63200;2021/000126;2021/040126;CENTRO DE MAYORES VILLA DE VALLECAS. IMPERMEABILIZACIÓN PATIO;218;VILLA DE VALLECAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;460,56;460,56;0,00;0,00;460,56;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;218;93302;63200;2021/000586;2021/000586;OBRAS DE MEJORA Y ACONDICIONAMIENTO EDIFICIOS DEL DISTRITO DE VILLA DE VALLECAS;218;VILLA DE VALLECAS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;0,00;170000,00;170000,00;170000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;219;15322;60999;2021/001035;2021/001035;MÁSTILES PARA BANDERAS EN VÍAS PÚBLICAS DEL DISTRITO DE VICÁLVARO. INSTALACIÓN;219;VICALVARO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;48400,00;48400,00;48400,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;219;15322;61904;2020/000343;2020/000343;C/ VILLABLANCA. REMODELACIÓN TERRIZOS DE LA  ZONA POSTERIOR;219;VICALVARO;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;38700,00;0,00;38700,00;38700,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;219;15322;61910;2021/000177;2021/000177;CONSERVACIÓN Y REFORMA VÍAS PÚBLICAS DEL DISTRITO DE VICÁLVARO;219;VICALVARO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;100000,00;0,00;100000,00;100000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;219;15322;61910;2021/001034;2021/001034;CALLE LAGO LEMAN. REORDENACIÓN Y ENSANCHAMIENTO DE ACERA;219;VICALVARO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;80000,00;80000,00;80000,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;219;17102;60999;2021/001020;2021/001020;ZONA VERDE CAMINO VIEJO DE VICÁLVARO, 295. INSTALACIÓN NODO DE COMPOSTAJE;219;VICALVARO;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;12000,00;12000,00;12000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;219;23103;62599;2021/000096;2021/000096;EQUIPAMIENTO CENTROS DE MAYORES DISTRITO VICÁLVARO;219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;4000,00;0,00;4000,00;7,00;0,00;3993,00;3993,00;0,00;0,00;0,00
;;001;219;23106;62599;2021/001183;2021/001183;CENTROS SERVICIOS SOCIALES Y ACOGIDA DISTRITO VICÁLVARO. MEDIDORES CO2 (DIÓXIDO DE CARBONO);219;VICALVARO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;6400,00;6400,00;156,40;0,00;6243,60;6243,60;0,00;0,00;0,00
;;001;219;31101;62599;2021/001182;2021/001182;SERVICIOS SALUBRIDAD PÚBLICA DISTRITO VICÁLVARO. MEDIDORES CO2 (DIÓXIDO DE CARBONO);219;VICALVARO;04;SALUD PÚBLICA;02;HIGIENE;;;;;;;0,00;540,00;540,00;19,70;0,00;520,30;520,30;0,00;0,00;0,00
;;001;219;32301;62599;2021/001181;2021/001181;ESCUELAS INFANTILES DISTRITO VICÁLVARO. MEDIDORES CO2 (DIÓXIDO DE CARBONO);219;VICALVARO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;1100,00;1100,00;59,40;0,00;1040,60;1040,60;0,00;0,00;0,00
;;001;219;32301;63200;2021/000135;2021/000135;OBRAS DE CONSERVACIÓN CENTROS DOCENTES DE ENSEÑANZA DISTRITO DE VICÁLVARO;219;VICALVARO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;110000,00;36000,00;146000,00;146000,00;0,00;0,00;0,00;0,00;0,00;0,00
4;SC Y CE FINANC. CON RTG;001;219;32301;63200;2021/000574;2021/000574;OBRAS DE MEJORA Y ACONDICIONAMIENTO CENTROS DOCENTES DE ENSEÑANZA DISTRITO DE VICÁLVARO;219;VICALVARO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;159500,00;159500,00;159500,00;0,00;0,00;0,00;0,00;0,00;0,00
