Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real;;
;;001;161;15200;62500;2024/001178;2024/001178;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DEL ÁREA DE POLÍTICAS DE VIVIENDA;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;100,00;100,00;5,15;0,00;94,85;94,85;0,00;0,00;0,00;;
;;001;161;15200;62599;2024/001178;2024/001178;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DEL ÁREA DE POLÍTICAS DE VIVIENDA;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;1657,70;1657,70;578,02;0,00;1079,68;1079,68;1079,68;0,00;1079,68;;
;;001;161;15230;60913;2024/000416;2024/000416;ELEMENTOS APOYO A LA PRÁCTICA AGRÍCOLA EN HUERTOS DE LA CIUDAD DE MADRID. PROTOTIPADO;998;VARIOS DISTRITOS;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;40000,00;0,00;40000,00;40000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;161;15230;61904;2022/000469;2022/000469;OBRAS DE URBANIZACIÓN ESPACIOS INTERBLOQUE PLAN ESPECIAL ROGER DE FLOR;211;CARABANCHEL;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;851357,00;0,00;851357,00;851357,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;161;15230;61904;2023/001398;2023/001398;COLONIA CASA DE CAMPO, ÁREA PREFERENTE DE IMPULSO A LA REGENERACIÓN URBANA 10.04 . RENOVACIÓN;210;LATINA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;703820,00;-46077,22;657742,78;637669,47;0,00;20073,31;20073,31;0,00;0,00;0,00;;
;;001;161;15230;61904;2023/001399;2023/001399;COLONIA URPISA, ÁREA PREFERENTE DE IMPULSO A LA REGENERACIÓN URBANA 18.04. RENOVACIÓN;218;VILLA DE VALLECAS;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;16547,00;6491,62;23038,62;0,00;0,00;23038,62;23038,62;14975,11;0,00;14975,11;;
;;001;161;15230;61904;2023/001400;2023/001400;POLÍGONOS E,I,Z,MORATALÁZ,ÁREAS PREFERENTES DE IMPULSO A LA REGENERACIÓN URBANA 14.03. RENOVACIÓN;214;MORATALAZ;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;830715,00;0,00;830715,00;816074,01;0,00;14640,99;14640,99;9516,64;0,00;9516,64;;
;;001;190;15321;61910;2024/000310;2024/080310;C/ BOLIVAR Y OTRAS DISTRITO ARGANZUELA. ADECUACIÓN VIALES Y RENOVACIÓN INTEGRAL;202;ARGANZUELA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;176862,54;176862,54;0,00;0,00;176862,54;176862,54;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000310;2024/090310;C/ DE LA ORDEN Y OTRAS DISTRITO TETUÁN. ADECUACIÓN VIALES Y RENOVACIÓN INTEGRAL;206;TETUAN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;597693,47;597693,47;0,00;0,00;597693,47;597693,47;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000310;2024/100310;CALLE YÉBENES, 123 A 129. ADECUACIÓN DE VIALES Y MEJORA DE LA ACCESIBILIDAD;210;LATINA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;241168,43;241168,43;0,00;0,00;241168,43;241168,43;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000310;2024/110310;AVENIDA DE LA PESETA. ADECUACIÓN DE VIALES Y CARRIL BICI EN SECTOR OESTE;211;CARABANCHEL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;1349559,15;1349559,15;0,00;0,00;1349559,15;1349559,15;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000310;2024/120310;CALLE SOLEDAD CAZORLA. ADECUACIÓN DE VÍAS Y ESPACIOS PÚBLICOS;210;LATINA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;587913,08;587913,08;0,00;0,00;587913,08;587913,08;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000310;2024/130310;RONDA DEL LAGO. ADECUACIÓN DE VIALES;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;639178,36;639178,36;0,00;0,00;639178,36;639178,36;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000310;2024/140310;CALLE ARCINIEGA, 9 A 31. ADECUACIÓN DE VIALES Y MEJORA DE LA ACCESIBILIDAD;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;821744,98;821744,98;0,00;0,00;821744,98;821744,98;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000310;2024/150310;CALLE NURIA, 24 A 38. ADECUACIÓN DE VIALES Y MEJORA DE LA ACCESIBILIDAD;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;755192,35;755192,35;0,00;0,00;755192,35;755192,35;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000310;2024/160310;CELLE CEBREROS, 85 A 89. ADECUACIÓN DE VIALES Y MEJORA DE LA ACCESIBILIDAD;210;LATINA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;147395,68;147395,68;0,00;0,00;147395,68;147395,68;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000310;2024/170310;CALLE SANTA TECLA. ADECUACIÓN DE VIALES Y MEJORA DE LA ACCESIBILIDAD;220;SAN BLAS-CANILLEJAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;279705,34;279705,34;0,00;0,00;279705,34;279705,34;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000310;2024/190310;CALLE SAN CLAUDIO, 25 A 61. ADECUACIÓN DE VIALES Y MEJORA DE LA ACCESIBILIDAD;213;PUENTE DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;1030107,81;1030107,81;0,00;0,00;1030107,81;1030107,81;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000310;2024/200310;CALLE LUIS DE HOYOS SAINZ. ADECUACIÓN DE VIALES Y MEJORA DE LA ACCESIBILIDAD;214;MORATALAZ;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;753474,79;753474,79;0,00;0,00;753474,79;753474,79;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000310;2024/220310;CALLE LENGUAS, ENTRE EL NÚMERO 1 Y LA CALLE BISMUTO. ADECUACIÓN DE VIALES;217;VILLAVERDE;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;601824,16;601824,16;0,00;0,00;601824,16;601824,16;4375,02;0,00;0,00;;
;;001;190;15321;61910;2024/000310;2024/230310;CALLE MESENA NÚMEROS PARES. ADECUACIÓN VIALES Y MEJORA DE LA ACCESIBILIDAD;216;HORTALEZA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;170109,63;170109,63;0,00;0,00;170109,63;170109,63;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000310;2024/240310;CALLE MESENA NÚMEROS IMPARES. ADECUACIÓN VIALES Y MEJORA DE LA ACCESIBILIDAD;215;CIUDAD LINEAL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;170109,63;170109,63;0,00;0,00;170109,63;170109,63;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000310;2024/250310;CALLE LA LAGUNA. ADECUACIÓN VIALES Y MEJORA DE LA ACCESIBILIDAD;211;CARABANCHEL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;624324,68;624324,68;0,00;0,00;624324,68;624324,68;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000310;2024/260310;CALLE DE LÉRIDA. ADECUACIÓN VIALES Y MEJORA DE LA ACCESIBILIDAD;206;TETUAN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;124857,86;124857,86;0,00;0,00;124857,86;124857,86;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000311;2024/000311;ACCESOS A CENTROS DE MAYORES Y DE DÍA. OBRAS DE MEJORA Y ELIMINACIÓN DE BARRERAS URBANÍSTICAS;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;4000000,00;-2682251,66;1317748,34;1317748,34;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000311;2024/010311;ACCESOS CENTRO MAYORES SAN BENITO, ENTORNO C/ CARRIÓN CONDES. OBRAS MEJORA Y ELIMINACIÓN BARRERAS;216;HORTALEZA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;360838,92;360838,92;0,00;0,00;360838,92;360838,92;21171,62;0,00;658,94;;
;;001;190;15321;61910;2024/000312;2024/000312;CASCOS HISTÓRICOS DE LA CIUDAD. RECUPERACIÓN Y REGENERACIÓN;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;3700000,00;-1994557,98;1705442,02;1705442,02;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000312;2024/010312;CASCO HISTÓRICO VILLA DE VALLECAS. OBRAS DE RENOVACIÓN Y REGENERACIÓN PLAZA MILMARCOS;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;494557,98;494557,98;0,00;0,00;494557,98;494557,98;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000313;2024/000313;COLONIAS HISTÓRICAS DE LA CIUDAD. OBRAS DE RECUPERACIÓN Y MEJORA;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;4500000,00;-3962175,68;537824,32;537824,32;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000313;2024/010313;COLONIA EL VISO, CALLE NERVIÓN. OBRAS DE RECUPERACIÓN Y MEJORA;205;CHAMARTIN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;1772540,30;1772540,30;0,00;0,00;1772540,30;1772540,30;936,47;0,00;0,00;;
;;001;190;15321;61910;2024/000313;2024/020313;APE 05.13 COLONIA PRIMO DE RIVERA. OBRAS DE RECUPERACIÓN Y MEJORA DE LA ACCESIBILIDAD;205;CHAMARTIN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;1027172,62;1027172,62;0,00;0,00;1027172,62;1027172,62;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000313;2024/030313;APE 05.11 COLONIA UNIÓN ELÉCTRICA MADRILEÑA. OBRAS DE RECUPERACIÓN Y MEJORA DE LA ACCESIBILIDAD;205;CHAMARTIN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;1162462,76;1162462,76;0,00;0,00;1162462,76;1162462,76;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000314;2024/000314;POLÍGONOS INDUSTRIALES DE LA CIUDAD. OBRAS DE PAVIMENTACIÓN Y MEJORA;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;2800000,00;-2121261,87;678738,13;678738,13;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000314;2024/010314;POLÍGONO INDUSTRIAL API 11.15 TAMAMES-AGUACATE, CALLE TULÍPERO. RENOVACIÓN DE ACERAS;211;CARABANCHEL;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;903015,72;903015,72;0,00;0,00;903015,72;903015,72;86391,54;0,00;37100,77;;
;;001;190;15321;61910;2024/000314;2024/020314;POLÍGONO INDUSTRIAL HERRERA ORIA. OBRAS DE PAVIMENTACIÓN Y MEJORAS;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;1218246,15;1218246,15;0,00;0,00;1218246,15;1218246,15;0,00;0,00;0,00;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2021/002035;2021/002035;DIVERSAS CALLES DEL BARRIO DE ALUCHE. PAVIMENTACIÓN ACERAS Y CALZADAS (ID 19: 11186);210;LATINA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;107787,39;107787,39;0,00;0,00;107787,39;107787,39;107787,39;0,00;0,00;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2022/000485;2022/000485;GRAN VÍA DE VILLAVERDE. MEJORA ACCESIBILIDAD Y MOVILIDAD PEATONAL;217;VILLAVERDE;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;120797,00;590498,99;711295,99;10260,95;701035,04;0,00;0,00;0,00;0,00;0,00;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2023/003010;2023/003010;CALLE LÓPEZ DE HOYOS ENTRE C/MARCENADO Y AVDA. ALFONSO XIII. ADECUACIÓN ACERAS (ID 21: 17533);205;CHAMARTIN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;1000000,00;0,00;1000000,00;31,70;0,00;999968,30;999968,30;999810,03;0,00;929026,96;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2023/003014;2023/003014;CALLES MORATALAZ.ELIMINACIÓN BARRERAS ARQUITECTÓNICAS Y PROMOCIÓN ACCESIBILIDAD(ID 21: 18786);214;MORATALAZ;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;214000,00;0,00;214000,00;21,65;0,00;213978,35;213978,35;213632,32;0,00;213632,32;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2023/003015;2023/003015;CARRILES BICI DISTRITO PUENTE DE VALLECAS. RENOVACIÓN DEL PAVIMENTO EN VARIOS TRAMOS (ID 21: 18845);213;PUENTE DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;236000,00;0,00;236000,00;0,00;0,00;236000,00;236000,00;0,00;0,00;0,00;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15321;61910;2023/003077;2023/003077;CAMINOS ESCOLARES SEGUROS EN EL DISTRITO DE CHAMBERÍ. ADECUACIÓN DE VÍAS PÚBLICAS (ID 17: 2686);207;CHAMBERI;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;477239,00;0,00;477239,00;0,41;0,00;477238,59;477238,59;250000,36;0,00;250000,36;;
;;001;190;93301;63200;2022/001275;2022/001275;EDIFICIO C/ FRANCOS RODRÍGUEZ, 77. REFORMA PABELLONES ANEJOS;209;MONCLOA-ARAVACA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;0,00;30471,07;30471,07;0,00;0,00;30471,07;30471,07;30455,43;0,00;30455,43;;
;;001;190;93301;63200;2022/001276;2022/001276;PABELLÓN III CRUZ ROJA, CASA DE CAMPO. OBRAS DE REFORMA Y ADAPTACIÓN A NORMATIVA;209;MONCLOA-ARAVACA;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;0,00;603902,70;603902,70;603902,70;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;93301;63200;2022/001280;2022/001280;CENTRO DEPORTIVO WILFRED AGBONAVBARE. SUBSANACIÓN DE PATOLOGÍAS EN VASOS COMPENSACIÓN PISCINAS;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;9686,50;9686,50;0,00;0,00;9686,50;9686,50;9686,50;0,00;9686,50;;
;;001;190;93301;63200;2022/001290;2022/001290;CENTRO DEPORTIVO SAN BLAS. ACONDICIONAMIENTO ACCESOS Y ELIMINACIÓN DE BARRERAS ARQUITECTÓNICAS;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;500000,00;500000,00;0,00;0,00;500000,00;500000,00;499999,00;0,00;499999,00;;
;;001;190;93301;63200;2022/001580;2022/001580;CENTRO DE BIENESTAR SOCIAL EN EL PALACIO DE LA DUQUESA DE SUECA. OBRAS DE ACONDICIONAMIENTO;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;1000000,00;1000000,00;2000000,00;1957524,28;0,00;42475,72;42475,72;0,00;0,00;0,00;;
;;001;190;93301;63200;2022/001590;2022/001590;CENTRO INNOVACIÓN ECONOMÍA CIRCULAR VICÁLVARO (CIEC). ORDENACIÓN DE ESPACIOS LIBRES DE LA PARCELA;219;VICALVARO;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;106947,91;106947,91;0,00;0,00;106947,91;106947,91;389,93;0,00;389,93;;
;;001;190;93301;63200;2022/001674;2022/001674;CENTRO DEPORTIVO BLANCA FERNÁNDEZ OCHOA. ADECUACIÓN NUEVAS PISTAS DE PÁDEL;211;CARABANCHEL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;138462,62;138462,62;0,00;0,00;138462,62;138462,62;138462,62;0,00;138462,62;;
;;001;190;93301;63200;2023/000388;2023/000388;EDIFICIO PASEO DEL PRADO, 30. REFORMA PARA CENTRO CULTURAL;201;CENTRO;10;CULTURA;03;CENTROS CULTURALES;;;;;;;1000000,00;0,00;1000000,00;1000000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;93301;63200;2023/001372;2023/001372;TALLER DE CANTERÍA DE LA CASA DE CAMPO, NAVE 4. OBRAS DE SUBSANACIÓN DE PATOLOGÍAS;209;MONCLOA-ARAVACA;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;44575,00;1239204,42;1283779,42;1100000,00;0,00;183779,42;183779,42;35443,51;0,00;35443,51;;
;;001;190;93301;63200;2023/001428;2023/001428;CENTRO ACOGIDA PARA FAMILIAS INMIGRANTES SAN ROQUE. ADECUACIÓN MURO DE CONTENCIÓN;208;FUENCARRAL-EL PARDO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;05;INMIGRACIÓN;;;;;;;0,00;229588,91;229588,91;0,00;0,00;229588,91;229588,91;79977,59;0,00;79977,59;;
;;001;190;93301;63200;2024/000374;2024/000374;ESTUDIOS Y TRABAJOS TECNICOS. OBRAS DE REFORMA;998;VARIOS DISTRITOS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;1000000,00;-263219,92;736780,08;736780,08;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;93301;63200;2024/000375;2024/000375;ANTIGUO MERCADO DE LEGAZPI. ACONDICIONAMIENTO PARA EQUIPAMIENTOS PÚBLICOS Y OFICINAS ADMINISTRATIVAS;202;ARGANZUELA;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;1500000,00;-123816,31;1376183,69;358699,19;0,00;1017484,50;17484,50;17484,50;0,00;0,00;;
;;001;190;93301;63200;2024/000376;2024/000376;VESTUARIOS CAMPOS DE RUGBY Y FÚTBOL EN ENTREVÍAS. ACONDICIONAMIENTO;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;1700000,00;0,00;1700000,00;1660130,50;0,00;39869,50;39869,50;0,00;0,00;0,00;;
;;001;190;93301;63200;2024/000377;2024/000377;CENTRO PARA FAMILIAS VULNERABLES EN EL PALACIO DUQUESA DE SUECA. OBRAS DE ACONDICIONAMIENTO;201;CENTRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;1000000,00;-1000000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;93301;63200;2024/000378;2024/000378;CENTRO DEPORTIVO MUNICIPAL VICENTE DEL BOSQUE. REFORMA INTEGRAL;208;FUENCARRAL-EL PARDO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;1740000,00;0,00;1740000,00;1512198,14;0,00;227801,86;227801,86;102634,12;0,00;102634,12;;
;;001;190;93301;63200;2024/000379;2024/000379;CENTRO DEPORTIVO FRANCOS RODRIGUEZ. SUBSANACIÓN PATOLOGÍAS, ADECUACIÓN ACCESO Y CERRAMIENTO;209;MONCLOA-ARAVACA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;2500000,00;0,00;2500000,00;89539,23;0,00;2410460,77;2410460,77;221524,00;0,00;0,00;;
;;001;190;93301;63200;2024/000380;2024/000380;CENTRO DEPORTIVO PEÑUELAS. REFORMA VASO PISCINA;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;2120000,00;0,00;2120000,00;1867004,52;0,00;252995,48;252995,48;21873,06;0,00;21873,06;;
;;001;190;93301;63200;2024/000381;2024/000381;CENTRO DEPORTIVO LUIS ARAGONÉS. SUBSANACIÓN PATOLOGÍAS VASO DE PISCINA;216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;2000000,00;0,00;2000000,00;1854706,75;0,00;145293,25;145293,25;101705,28;0,00;101705,28;;
;;001;190;93301;63200;2024/000382;2024/000382;CENTRO DEPORTIVO SAN JUAN BAUTISTA. SUBSANACIÓN PATOLOGÍAS DE VESTUARIOS, GRADA Y CAMPO DE FÚTBOL;215;CIUDAD LINEAL;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;1080000,00;0,00;1080000,00;979933,78;0,00;100066,22;100066,22;58608,17;0,00;58608,17;;
;;001;190;93301;63200;2024/000383;2024/000383;CENTRO DEPORTIVO MOSCARDÓ. REFORMA VASO DE PISCINA;212;USERA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;1620000,00;0,00;1620000,00;1602220,86;0,00;17779,14;17779,14;16075,10;0,00;16075,10;;
;;001;190;93301;63200;2024/000384;2024/000384;CENTRO DEPORTIVO ORCASUR. OBRAS DE REFORMA EN LA PISCINA CUBIERTA;212;USERA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;1100000,00;0,00;1100000,00;1011619,23;0,00;88380,77;88380,77;0,00;0,00;0,00;;
;;001;190;93301;63200;2024/000385;2024/000385;CENTRO DEPORTIVO EL ESPINILLO. SUBSANACIÓN PATOLOGÍAS EN VASO DE PISCINA;217;VILLAVERDE;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;1420000,00;0,00;1420000,00;0,00;0,00;1420000,00;1420000,00;0,00;0,00;0,00;;
;;001;190;93301;63200;2024/000386;2024/000386;CENTRO DEPORTIVO ANGEL NIETO. SUBSANACIÓN PATOLOGÍAS VASO DE PISCINA;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;1150000,00;0,00;1150000,00;1150000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;93301;63200;2024/000387;2024/000387;LOCAL CALLE POVEDILLA, 4. OBRAS DE REFORMA;204;SALAMANCA;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;1400000,00;0,00;1400000,00;1400000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;93301;63200;2024/000422;2024/000422;OBRAS DE CONSERVACION Y MANTENIMIENTO EN EDIFICIOS MUNICIPALES;998;VARIOS DISTRITOS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;22769984,00;-5365391,44;17404592,56;17404592,56;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;93301;63200;2024/000423;2024/000423;OBRAS DE SUBSANACIÓN DE PATOLOGÍAS EN EDIFICIOS MUNICIPALES;998;VARIOS DISTRITOS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;3340000,00;-3340000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;93301;63200;2024/000423;2024/010423;CENTRO DE SERVICIOS SOCIALES LUZ CASANOVA. OBRAS DE SUBSANANCIÓN DE PATOLOGÍAS;220;SAN BLAS-CANILLEJAS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;5187,38;5187,38;0,00;0,00;5187,38;5187,38;2908,86;0,00;2908,86;;
;;001;190;93301;63200;2024/000423;2024/020423;CENTRO DEPORTIVO MARGOT MOLES. OBRAS DE SUBSANANCIÓN DE PATOLOGÍAS;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;169952,74;169952,74;0,00;0,00;169952,74;169952,74;116642,98;0,00;116642,98;;
;;001;190;93301;63200;2024/001057;2024/001057;CENTRO DEPORTIVO ORCASITAS. SUBSANACIÓN DE PATOLOGÍAS EN VESTUARIOS Y MEJORA EFICIENCIA ENERGÉTICA;212;USERA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;19101,71;19101,71;0,00;0,00;19101,71;19101,71;0,00;0,00;0,00;;
