CeGe;Prog. Finan.;Objetivo;Indicador;Descripción Indicador;Unidad de medida;Presupuestado
001215;23106;01;02;MUJERES ATENDIDAS UNIDADES DE TRABAJO SOCIAL PRIMERA ATENCIÓN;NÚMERO;3900
001215;23106;01;03;CASOS HOMBRES URGENTES ATENDIDOS UNIDADES TRABAJO SOCIAL;NÚMERO;78
001215;23106;01;04;CASOS MUJERES URGENTES ATENDIDAS UNIDADES TRABAJO SOCIAL;NÚMERO;121
001215;23106;01;05;ENTREVISTAS REALIZADAS HOMBRES EN UNIDADES TRABAJO SOCIAL PRIMERA ATENCIÓN;NÚMERO;3000
001215;23106;01;06;ENTREVISTAS REALIZADAS MUJERES EN UNIDADES TRABAJO SOCIAL PRIMERA ATENCIÓN;NÚMERO;6000
001215;23106;01;07;UNIDADES FAMILIARES EN SEGUIMIENTO POR UNIDADES DE TRABAJO;NÚMERO;17500
001215;23106;01;08;ENTREVISTAS REALIZADAS HOMBRES EN UNIDADES DE TRABAJO SOCIAL DE ZONA;NÚMERO;9200
001215;23106;01;09;ENTREVISTAS REALIZADAS MUJERES EN UNIDADES DE TRABAJO SOCIAL DE ZONA;NÚMERO;26000
001215;23106;02;12;PARTICIPANTES MUJERES CON DISCAPACIDAD INTERVENCION OCIO Y TIEMPO LIBRE;NÚMERO;21
001215;23106;02;11;PARTICIPANTES HOMBRES CON DISCAPACIDAD INTERVENCION OCIO Y TIEMPO LIBRE;NÚMERO;30
001215;23106;02;10;PARTICIPANTES MUJERES CON DISCAPACIDAD INTERVENCION EDUCATIVA;NÚMERO;6
001215;23106;02;09;PARTICIPANTES HOMBRES CON DISCAPACIDAD INTERVENCION EDUCATIVA;NÚMERO;10
001215;23106;02;08;PARTICIPANTES TALLERES MUJERES CON DISCAPACIDAD PROYECTO DE AUTONOMIA;NÚMERO;21
001215;23106;02;07;PARTICIPANTES TALLERES HOMBRES CON DISCAPACIDAD PROYECTO DE AUTONOMIA;NÚMERO;30
001215;23106;02;06;PARTICIPANTES SALIDAS MUJERES CON DISCAPACIDAD PROYECTO DE AUTONOMIA;NÚMERO;50
001215;23106;02;05;PARTICIPANTES SALIDAS HOMBRES CON DISCAPACIDAD PROYECTO DE AUTONOMIA;NÚMERO;50
001215;23106;02;04;MUJERES CON DISCAPACIDAD ATENDIDAS EN EL PROYECTO DE AUTONOMIA;NÚMERO;21
001215;23106;02;03;HOMBRES CON DISCAPACIDAD ATENDIDOS EN EL PROYECTO DE AUTONOMIA;NÚMERO;30
001215;23106;02;02;MEDIA DE HORAS MENSUALES DE AYUDA A DOMICILIO A PERSONAS CON DISCAPACIDAD;HORAS/PERSONA;19
001215;23106;02;01;PERSONAS CON DISCAPACIDAD USUARIAS DEL SERVICIO DE AYUDA A DOMICILIO;NÚMERO;380
001215;23106;03;01;PERCEPTORES HOMBRES DE RENTA MÍNIMA DE INSERCIÓN;NÚMERO;125
001215;23106;03;02;PERCEPTORAS MUJERES DE RENTA MÍNIMA DE INSERCIÓN;NÚMERO;124
001215;23106;03;03;PROYECTOS INTEGRACIÓN SOCIOLABORAL DE RENTA MÍNIMA DE INSERCIÓN;NÚMERO;1
001215;23106;03;04;PARTICIPANTES HOMBRES EN PROYECTOS DE INTEGRACIÓN RENTA MÍNIMA DE INSERCIÓN;NÚMERO;30
001215;23106;03;05;PARTICIPANTES MUJERES EN PROYECTOS DE INTEGRACIÓN RENTA MÍNIMA DE INSERCIÓN;NÚMERO;25
001215;23106;03;06;CERTIFICADOS IMV HOMBRES;NÚMERO;50
001215;23106;03;07;CERTIFICADOS IMV MUJERES;NÚMERO;70
001215;23106;03;08;REVISION DEL IMV HOMBRES;NÚMERO;95
001215;23106;03;09;REVISION DEL IMV MUJERES;NÚMERO;100
001215;23106;03;10;BENEFICIARIOS AYUDAS ECONOMICAS;NÚMERO;40
001215;23106;03;11;BENEFICIARIAS AYUDAS ECONOMICAS;NÚMERO;58
001215;23106;04;01;PROYECTOS REALIZADOS;NÚMERO;7
001215;23106;05;01;MESAS DE TRABAJO COMUNITARIAS;NÚMERO;3
001215;23106;05;02;REUNIONES DE LAS MESAS;NÚMERO;110
001215;23106;05;03;ACTIVIDADES FORMATIVAS PROFESIONALES;NÚMERO;2
001215;23106;05;04;ACTIVIDADES REALIZADAS EN ESPACIOS PUBLICOS;NÚMERO;6
001215;23106;05;05;PARTICIPANTES HOMBRES EN ACTIVIDADES COMUNITARIAS;NÚMERO;50
001215;23106;05;06;PARTICIPANTES MUJERES EN ACTIVIDADES COMUNITARIAS;NÚMERO;200
001215;23106;06;01;HOMBRES ATENDIDOS EN EL PROYECTO DE ACOMPAÑAMIENTO SOCIAL;NÚMERO;80
001215;23106;06;02;MUJERES ATENDIDAS EN EL PROYECTO DE ACOMPAÑAMIENTO SOCIAL;NÚMERO;226
001215;23106;06;03;PLAZAS DE ALOJAMIENTOS URGENTES HOMBRES;NÚMERO;25
001215;23106;06;04;PLAZAS DE ALOJAMIENTOS URGENTES MUJERES;NÚMERO;25
001215;31101;01;01;INSPECCIONES EN  RESTAURACIÓN COLECTIVA;NÚMERO;385
001215;31101;01;02;INSPECCIONES EN COMERCIO MINORISTA DE ALIMENTACIÓN;NÚMERO;200
001215;31101;01;03;AUDITORÍAS DE SISTEMAS DE AUTOCONTROL (PCH Y APPCC);NÚMERO;10
001215;31101;01;04;EFICACIA OPERATIVA INSPECCIONES SEGURIDAD ALIMENTARIA;PORCENTAJE;95
001215;31101;01;05;TOMA DE MUESTRAS DE ALIMENTOS Y BEBIDAS;NÚMERO;40
001215;31101;01;06;EFICACIA OPERATIVA TOMA DE MUESTRAS DE ALIMENTOS Y BEBIDAS;PORCENTAJE;100
001215;31101;01;07;EFICACIA OPERATIVA INSPECCIONES DENUNCIAS BROTES ALERTAS TIPO I Y TIPO II EN SU CASO;PORCENTAJE;100
001215;31101;01;08;INFORMES SANITARIOS EN LICENCIAS URBANÍSTICAS Y AUTORIZACIONES DE EVENTOS Y FESTEJOS POPULARES;NÚMERO;20
001215;31101;01;09;CONTROL DE LA CORRECCIÓN DE DEFICIENCIAS DETECTADAS EN LOS ESTABLECIMIENTOS EN LOS QUE SE HA PRODUCIDO UN BROTE DE ORIGE;PORCENTAJE;100
001215;31101;01;10;INSTALACIONES DE ASEOS PORTÁTILES EN MERCADILLOS DEL DISTRITO;NÚMERO;160
001215;31101;02;01;INSPECCIONES EN PISCINAS;NÚMERO;50
001215;31101;02;02;EFICACIA OPERATIVA DE LAS INSPECCIONES EN PISCINAS;PORCENTAJE;95
001215;31101;02;03;TOMA DE MUESTRAS DE AGUA EN PISCINAS;NÚMERO;10
001215;31101;02;04;EFICACIA OPERATIVA TOMA DE MUESTRAS DE AGUA EN PISCINAS;NÚMERO;100
001215;31101;02;05;INSPECCIONES ESCUELAS Y CUIDADO/RECREO INFANTILES Y EN ESTABLECIMIENTOS ESTÉTICA/BELLEZA Y ADORNO CORPORAL;NÚMERO;150
001215;31101;02;06;EFICACIA OPERATIVA INSPEC.ESCUELAS Y CUIDADO/RECREO INFANTILES Y EN ESTABLECIMIENTOS ESTÉTICA/BELLEZA Y ADORNO CORPORAL;PORCENTAJE;95
001215;31101;02;07;EFICACIA OPERATIVA INSPECCIONES DENUNCIAS Y ALERTAS;PORCENTAJE;100
001215;31101;03;01;OBSERVACIONES ANTIRRÁBICAS;NÚMERO;10
001215;31101;03;02;LICENCIAS ANIMALES POTENCIALMENTE PELIGROSOS SOLICITADAS POR MUJERES;NÚMERO;45
001215;31101;03;03;LICENCIAS ANIMALES POTENCIALMENTE PELIGROSOS SOLICITADAS POR HOMBRES;NÚMERO;50
001215;31101;03;04;INSPECCIONES PROTECCIÓN ANIMAL;NÚMERO;50
001215;31101;03;05;EFICACIA OPERATIVA INSPECCIONES PROTECCION ANIMAL;PORCENTAJE;95
001215;31101;03;06;DENUNCIAS TENENCIA ANIMALES Y PROTECCION ANIMAL E INFORMES PROTECCION ANIMAL. MOVIMIENTO PECUARIO.;NÚMERO;80
001215;31101;04;01;PROPUESTAS INICIO EXPEDIENTES SANCIONADORES SALUBRIDAD PÚBLICA;NÚMERO;30
001215;31101;04;02;PROPUESTAS INICIO EXPEDIENTES SANCIONADORES SANIDAD Y PROTECCIÓN ANIMAL;NÚMERO;40
001215;31101;04;03;MEDIDAS CAUTELARES Y PROVISIONALES ADOPTADAS;NÚMERO;30
001215;32301;01;01;REUNIONES DE SERVICIOS DE APOYO A LA ESCOLARIDAD;NÚMERO;20
001215;32301;01;02;ALUMNOS ESCOLARIZADOS POR EL SERVICIO DE APOYO A LA ESCOLARIDAD;NÚMERO;450
001215;32301;02;01;ESCUELAS INFANTILES DE TITULARIDAD MUNICIPAL DE GESTIÓN INDIRECTA;NÚMERO;4
001215;32301;02;02;REUNIONES CON LAS ESCUELAS MUNICIPALES;NÚMERO;20
001215;32301;02;03;ALUMNOS ESCOLARIZADOS EN ESCUELAS INFANTILES DE TITULARIDAD MUNICIPAL;NÚMERO;228
001215;32301;02;04;ALUMNAS ESCOLARIZADAS EN ESCUELAS INFANTILES DE TITULARIDAD MUNICIPAL;NÚMERO;229
001215;32301;03;01;INFORMACIÓN Y ATENCIÓN INDIVIDUALIZADA Y COLECTIVA;NÚMERO;3300
001215;32301;03;02;ASESORAMIENTO Y ORIENTACIÓN A LAS AMPAS;NÚMERO;20
001215;32301;04;01;CENTROS EDUCATIVOS CON MANTENIMIENTO A CARGO DEL DISTRITO;NÚMERO;17
001215;32301;04;02;SUPERFICIE CONSTRUIDA CENTROS EDUCATIVOS CON MANTENIMIENTO A CARGO DEL DISTRITO;M2;51984
001215;32301;04;03;SUPERFICIE LIBRE DE CENTROS EDUCATIVOS CON MANTENIMIENTO DEL DISTRITO;M2;64376
001215;32301;04;04;CENTROS EDUCATIVOS CON INCIDENCIA DE OBRAS DE REFORMA Y ACONDICIONAMIENTO;NÚMERO;4
001215;32301;05;03;SUPERFICIE LIBRE DE CENTROS EDUCATIVOS CON LIMPIEZA DEL DISTRITO;M2;68035
001215;32301;05;02;SUPERFICIE CONSTRUIDA CENTROS EDUCATIVOS CON LIMPIEZA A CARGO DEL DISTRITO;M2;52790
001215;32301;05;01;CENTROS EDUCATIVOS CON LIMPIEZA A CARGO DEL DISTRITO;NÚMERO;13
001215;32501;01;11;VISITAS DOMICILIARIAS;NÚMERO;80
001215;32501;01;10;PREVALENCIA DE ABSENTISMO EN POBLACIÓN ESCOLAR DEL DISTRITO;RATIO;1
001215;32501;01;09;CASOS ACTIVOS ALUMNAS SEGUIM. PROGR. PREVENC. ABSENT. ESCOLAR;NÚMERO;43
001215;32501;01;08;CASOS ACTIVOS ALUMNOS SEGUIM. PROGR. PREVENC. ABSENT. ESCOLAR;NÚMERO;43
001215;32501;01;07;ALUMNOS PARTICIPANTES EN LAS ACTIVIDADES PREVENTIVAS;NÚMERO;260
001215;32501;01;06;ACTIVIDADES PREVENTIVAS;NÚMERO;40
001215;32501;01;05;NÚMERO DE COMISIONES DE ABSENTISMO ESCOLAR;NÚMERO;7
001215;32501;01;04;COORDINACIÓN Y REUNIONES CON OTROS RECURSOS DEL DISTRITO;NÚMERO;140
001215;32501;01;03;REUNIONES CON LOS CENTROS EDUCATIVOS;HORAS;230
001215;32501;01;02;ENTIDADES DENTRO DEL DISTRITO QUE COLABORAN EN EL PROGRAMA DE ABSENTISMO ESCOLAR;NÚMERO;8
001215;32501;01;01;CENTROS EDUCATIVOS REMITENTES DE PROTOCOLOS;NÚMERO;39
001215;32601;01;03;ALUMNOS PARTICIPANTES EN LAS ACTIVIDADES EXTRAESCOLARES;NÚMERO;400
001215;32601;01;04;ALUMNAS PARTICIPANTES EN LAS ACTIVIDADES EXTRAESCOLARES;NÚMERO;400
001215;32601;01;02;ACTIVIDADES EXTRAESCOLARES REALIZADAS EN CENTROS EDUCATIVOS;NÚMERO;30
001215;32601;01;01;COLEGIOS DONDE SE HAN REALIZADO ACTIVIDADES EXTRAESCOLARES;NÚMERO;13
001215;32601;02;01;AULAS DE EDUCACIÓN DE ADULTOS;NÚMERO;1
001215;32601;02;02;ALUMNOS PARTICIPANTES EN AULAS DE EDUCACIÓN DE ADULTOS;NÚMERO;25
001215;32601;02;03;ALUMNAS PARTICIPANTES EN AULAS DE EDUCACIÓN DE ADULTOS;NÚMERO;25
001215;32601;03;01;COLEGIOS DONDE SE HAN REALIZADO;NÚMERO;6
001215;32601;03;02;ACTIVIDADES REALIZADAS;NÚMERO;5
001215;32601;03;03;ALUMNOS PARTICIPANTES;NÚMERO;112
001215;32601;03;04;ALUMNAS PARTICIPANTES;NÚMERO;113
001215;32601;04;01;ESCUELAS MUNICIPALES MÚSICA Y DANZA;NÚMERO;1
001215;32601;04;02;ALUMNOS PARTICIPANTES ESCUELA MÚSICA Y DANZA;NÚMERO;200
001215;32601;04;03;ALUMNAS PARTICIPANTES ESCUELA MÚSICA Y DANZA;NÚMERO;200
001215;33401;01;13;ASISTENCIA POBLACIÓN DISTRITO A ACTIVIDADES CULTURALES;RATIO;400
001215;33401;01;12;PARTICIPANTES EN OTRAS ACTIVIDADES CULTURALES;NÚMERO;30000
001215;33401;01;11;OTRAS ACTIVIDADES CULTURALES;NÚMERO;80
001215;33401;01;10;ASISTENCIA A OBRAS DE TEATRO;NÚMERO;12000
001215;33401;01;09;OBRAS DE TEATRO;NÚMERO;120
001215;33401;01;08;ASISTENCIA A CONCIERTOS;NÚMERO;15000
001215;33401;01;07;CONCIERTOS;NÚMERO;90
001215;33401;01;06;ASISTENCIA A EXPOSICIONES;NÚMERO;15000
001215;33401;01;05;EXPOSICIONES;NÚMERO;25
001215;33401;01;04;CESIÓN ESPACIOS Y MEDIOS DE CENTROS CULTURALES MUNICIPALES;HORAS;10000
001215;33401;01;03;ACTIVIDADES POR CENTRO CULTURAL;RATIO;42
001215;33401;01;02;POBLACIÓN DEL DISTRITO POR CENTRO CULTURAL MUNICIPAL;RATIO;30200
001215;33401;01;01;CENTROS CULTURALES MUNICIPALES;NÚMERO;6
001215;33401;01;14;SUGERENCIAS Y RECLAMACIONES RELACIONADAS CON ACTIVIDADES CULTURALES;NÚMERO;40
001215;33401;02;01;CURSOS DE ACTIVIDADES SOCIOCULTURALES Y RECREATIVAS;NÚMERO;500
001215;33401;02;02;CURSOS DE ACTIVIDADES SOCIOCULTURALES Y RECREATIVAS POR CENTRO CULTURAL MUNICIPAL;RATIO;100
001215;33401;02;03;HORAS DE CURSOS DE ACTIVIDADES SOCIOCULTURALES Y RECREATIVAS;HORAS;23500
001215;33401;02;04;MEDIA TRIMESTRAL ASISTENTES HOMBRES A CURSOS DE ACTIVIDADES SOCIOCULTURALES Y RECREATIVAS;NÚMERO;600
001215;33401;02;05;MEDIA TRIMESTRAL ASISTENTES MUJERES A CURSOS DE ACTIVIDADES SOCIOCULTURALES Y RECREATIVAS;NÚMERO;1800
001215;33401;02;06;MEDIA TRIMESTRAL DE ASISTENTES A CURSOS DE ACTIVIDADES SOCIOCULTURALES Y RECREATIVAS;RATIO;9
001215;33401;02;07;ASISTENCIA POBLACIÓN DEL DISTRITO A CURSOS DE ACTIVIDADES SOCIOCULTURALES Y RECREATIVAS;RATIO;12
001215;33401;02;08;SUFICIENCIA DE PLAZAS DE CURSOS DE ACTIVIDADES OFERTADAS;PORCENTAJE;80
001215;33401;03;02;FESTEJOS REALIZADOS COLABORACIÓN CON ASOCIA. VECINALES;NÚMERO;6
001215;33401;03;01;FIESTAS POPULARES CELEBRADAS;NÚMERO;6
001215;33401;04;03;ACTIVIDADES QUE OFREZCAN ALTERNATIVAS COEDUCATIVAS;NÚMERO;10
001215;33401;04;02;ACTIVIDADES QUE PROMUEVAN LA RUPTURA DE ESTEREOTIPOS DE GENERO;NÚMERO;12
001215;33401;04;01;ESPACIOS PARA EL DESARROLLO DE ACTIVIDADES DE INTERÉS PARA LAS MUJERES;NÚMERO;6
001215;34101;01;01;COMPETICIONES Y TORNEOS DEPORTIVOS MUNICIPALES PARA LA PROMOCIÓN DEL DEPORTE;NÚMERO;7
001215;34101;01;08;PARTICIPANTES MUJERES EN ACTIVIDADES NO COMPETITIVAS PARA LA PROMOCIÓN DEL DEPORTE;NÚMERO;385
001215;34101;01;07;PARTICIPANTES HOMBRES EN ACTIVIDADES NO COMPETITIVAS PARA LA PROMOCIÓN DEL DEPORTE;NÚMERO;385
001215;34101;01;06;ACTIVIDADES NO COMPETITIVAS PARA LA PROMOCIÓN DEL DEPORTE;NÚMERO;10
001215;34101;01;05;PARTICIPANTES EN COMPETICIONES Y TORNEOS/POBLACIÓN DISTRITO;RATIO;164
001215;34101;01;04;PARTICIPANTES MUJERES EN COMPETICIONES Y TORNEOS DEPORTIVOS MUNICIPALES;NÚMERO;1500
001215;34101;01;03;PARTICIPANTES HOMBRES EN COMPETICIONES Y TORNEOS DEPORTIVOS MUNICIPALES;NÚMERO;2100
001215;34101;01;02;EQUIPOS PARTICIPANTES EN COMPETICIONES Y TORNEOS DEPORTIVOS MUNICIPALES;NÚMERO;220
001215;34101;02;03;MEDIA MENSUAL DE OCUPACIÓN DE LAS PLAZAS OFERTADAS EN LAS ESCUELAS DE PROMOCIÓN DEPORTIVA REALIZADAS EN CENTROS ESCOLARE;PORCENTAJE;78
001215;34101;02;02;MEDIA MENSUAL DE PLAZAS OFERTADAS EN LAS ESCUELAS DE PROMOCIÓN DEPORTIVA REALIZADAS EN CENTROS ESCOLARES;NÚMERO;600
001215;34101;02;01;ESCUELAS DE PROMOCIÓN DEPORTIVA REALIZADAS EN CENTROS ESCOLARES;NÚMERO;32
001215;34201;01;13;RECLAMACIONES Y QUEJAS REFERIDAS A SERVICIOS DEPORTIVOS DEL DISTRITO;NÚMERO;200
001215;34201;01;12;MEDIA SEMANAL DE HORAS DE APERTURA EN CENTROS DEPORTIVOS;RATIO;97
001215;34201;01;11;NIVEL DE OCUPACION DE LAS UNIDADES DEPORTIVAS DE LOS CENTROS DEPORTIVOS;NÚMERO;78
001215;34201;01;10;UNIDADES DEPORTIVAS POR HABITANTE DEL DISTRITO;NÚMERO;1
001215;34201;01;09;UNIDADES DEPORTIVAS TOTALES;RATIO;111
001215;34201;01;08;UNIDADES DEPORTIVAS DE INSTALACIONES DEPORTIVAS BÁSICAS SIN CONTROL DE ACCESO;PORCENTAJE;59
001215;34201;01;07;UNIDADES DEPORTIVAS DE INSTALACIONES DEPORTIVAS BÁSICAS CON CONTROL DE ACCESO;RATIO;12
001215;34201;01;06;UNIDADES DEPORTIVAS DE CENTROS DEPORTIVOS;NÚMERO;40
001215;34201;01;05;INSTALACIONES DEPORTIVAS BASICAS SIN CONTROL DE ACCESO;NÚMERO;33
001215;34201;01;04;INSTALACIONES DEPORTIVAS BASICAS CON CONTROL DE ACCESO;NÚMERO;4
001215;34201;01;03;CALLES DE LAS PISCINAS CUBIERTAS;NÚMERO;30
001215;34201;01;02;PISCINAS CUBIERTAS;NÚMERO;4
001215;34201;01;01;CENTROS DEPORTIVOS MUNICIPALES;NÚMERO;4
001215;34201;02;01;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA EDAD PREINFANTIL ACTIVIDADES DIRIGIDAS CERRADAS;NÚMERO;749
001215;34201;02;02;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA EDAD INFANTIL ACTIVIDADES DIRIGIDAS CERRADAS;NÚMERO;3846
001215;34201;02;03;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA JÓVENES EN ACTIVIDADES DIRIGIDAS CERRADAS;NÚMERO;196
001215;34201;02;04;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA ADULTOS/AS Y JOVENES EN ACTIVIDADES DIRIGIDAS CERRADAS;NÚMERO;2235
001215;34201;02;05;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA ADULTOS/AS Y JOVENES EN ACTIVIDADES DIRIGIDAS ABIERTAS;NÚMERO;21500
001215;34201;02;06;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA MAYORES EN ACTIVIDADES DIRIGIDAS CERRADAS;NÚMERO;1305
001215;34201;02;07;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA PERSONAS CON DISCAPACIDAD (CERRADAS);NÚMERO;23
001215;34201;02;08;MEDIA MENSUAL DE OCUPACION DE LAS PLAZAS DE CLASES DE ACTIVIDADES DEPORTIVAS PREINFANTILES;PORCENTAJE;92
001215;34201;02;09;MEDIA MENSUAL DE OCUPACION DE LAS PLAZAS DE CLASES DE ACTIVIDADES DEPORTIVAS INFANTILES;PORCENTAJE;77
001215;34201;02;10;MEDIA MENSUAL DE OCUPACIÓN DE LAS PLAZAS DE CLASES DE ACTIVIDADES DEPORTIVAS CERRADAS PARA JOVENES;PORCENTAJE;70
001215;34201;02;11;MEDIA MENSUAL DE OCUPACIÓN DE LAS PLAZAS DE CLASES DE ACTIVIDADES DEPORTIVAS DIRIGIDAS CERRADAS PARA ADULTOS/AS Y JOVENE;PORCENTAJE;72
001215;34201;02;12;MEDIA MENSUAL DE OCUPACIÓN DE LAS PLAZAS DE CLASES DE ACTIVIDADES DEPORTIVAS DIRIGIDAS ABIERTAS PARA ADULTOS/AS Y JOVENE;PORCENTAJE;73
001215;34201;02;13;MEDIA MENSUAL DE OCUPACIÓN DE LAS PLAZAS DE CLASES DE ACTIVIDADES DEPORTIVAS DIRIGIDAS CERRADAS PARA MAYORES;PORCENTAJE;87
001215;34201;02;14;MEDIA MENSUAL DE OCUPACIÓN DE LAS PLAZAS DE CLASES DE ACTIVIDADES DEPORTIVAS PARA PERSONAS CON DISCAPACIDAD;PORCENTAJE;85
001215;34201;02;15;MEDIA MENSUAL DE PARTICIPANTES  EN LAS ACTIVIDADES FÍSICO DEPORTIVAS PREINFANTILES (HOMBRES);RATIO;358
001215;34201;02;16;MEDIA MENSUAL DE PARTICIPANTES  EN LAS ACTIVIDADES FÍSICO DEPORTIVAS PREINFANTILES (MUJERES);RATIO;358
001215;34201;02;17;MEDIA MENSUAL DE PARTICIPANTES  EN LAS ACTIVIDADES FÍSICO DEPORTIVAS INFANTILES (HOMBRES);RATIO;1470
001215;34201;02;18;MEDIA MENSUAL DE PARTICIPANTES  EN LAS ACTIVIDADES FÍSICO DEPORTIVAS INFANTILES (MUJERES);RATIO;1470
001215;34201;02;19;MEDIA MENSUAL DE PARTICIPANTES EN LAS ACTIVIDADES FÍSICO DEPORTIVAS CERRADAS PARA JÓVENES (HOMBRES);RATIO;56
001215;34201;02;20;MEDIA MENSUAL DE PARTICIPANTES EN LAS ACTIVIDADES FÍSICO DEPORTIVAS CERRADAS  PARA JÓVENES (MUJERES);RATIO;56
001215;34201;02;21;MEDIA MENSUAL DE OCUPACIÓN DE LAS PLAZAS DE CLASES DE ACTIVIDADES DEPORTIVAS CERRADAS PARA ADULTOSY JOVENES (HOMBRES);RATIO;612
001215;34201;02;22;MEDIA MENSUAL DE OCUPACIÓN DE LAS PLAZAS DE CLASES DE ACTIVIDADES DEPORTIVAS CERRADAS PARA ADULTAS Y JOVENES (MUJERES);RATIO;612
001215;34201;02;23;MEDIA MENSUAL DE OCUPACIÓN DE LAS PLAZAS DE CLASES DE ACTIVIDADES DEPORTIVAS ABIERTAS PARA ADULTOSY JOVENES (HOMBRES);RATIO;7519
001215;34201;02;24;MEDIA MENSUAL DE OCUPACIÓN DE LAS PLAZAS DE CLASES DE ACTIVIDADES DEPORTIVAS ABIERTAS PARA ADULTAS Y JOVENES (MUJERES);RATIO;7519
001215;34201;02;25;MEDIA MENSUAL DE PARTICIPANTES  EN LAS ACTIVIDADES FÍSICO DEPORTIVAS CERRADAS PARA MAYORES (HOMBRES);RATIO;565
001215;34201;02;26;MEDIA MENSUAL DE PARTICIPANTES  EN LAS ACTIVIDADES FÍSICO DEPORTIVAS CERRADAS PARA MAYORES (MUJERES);RATIO;565
001215;34201;02;27;MEDIA MENSUAL DE PARTICIPANTES EN LAS ACTIVIDADES FÍSICO DEPORTIVAS PARA PERSONAS CON DISCAPACIDAD (HOMBRES);RATIO;8
001215;34201;02;28;MEDIA MENSUAL DE PARTICIPANTES EN LAS ACTIVIDADES FÍSICO DEPORTIVAS PARA PERSONAS CON DISCAPACIDAD (MUJERES);RATIO;8
001215;34201;02;29;UNIDADES DEPORTIVAS UTILIZADAS ENTIDADES DEPORTIVAS FEDERADAS;NÚMERO;14
001215;34201;02;30;UNIDADES DE SERVICIOS DE MEDICINA DEPORTIVA;NÚMERO;1
001215;34201;03;01;INSTALACIONES DEPORTIVAS CON INCIDENCIA DE OBRAS DE REFORMA Y ACONDICIONAMIENTO;NÚMERO;3
001215;34201;03;02;POLIDEPORTIVOS (CDM) CON MANTENIMIENTO A CARGO DEL DISTRITO;NÚMERO;4
001215;34201;03;03;INSTALACIONES DEPORTIVAS ELEMENTALES (IDE) CON MANTENIMIENTO A CARGO DEL DISTRITO;NÚMERO;34
001215;34201;03;04;SUPERFICIE CONSTRUIDA DE POLIDEPORTIVOS (CDM) CON MANTENIMIENTO A CARGO DEL DISTRITO;NÚMERO;17454
001215;34201;03;05;SUPERFICIE LIBRE DE INSTALACIONES DEPORTIVAS A MANTENER;M2;105257
001215;34201;03;06;SUPERFICIE DE INSTALACIONES DEPORTIVAS A REFORMAR;M2;5000
001215;34201;04;01;SUPERFICIE DE INSTALACIONES DEPORTIVAS AL AIRE LIBRE A REMODELAR O CONSTRUIR;M2;2000
001215;34201;05;01;PLANES DE AUTOPROTECCIÓN IMPLANTADOS Y ACTUALIZADOS;NÚMERO;1
001215;49300;01;05;NÚMERO DE EXPEDIENTES SANCIONADORES PROPUESTOS;NÚMERO;25
001215;49300;01;04;PRODUCTOS CONTROLADOS EN LA EJECUCIÓN DE LAS CAMPAÑAS DE     INSPECCIÓN;NÚMERO;50
001215;49300;01;03;ACTUACIONES INSPECTORAS;NÚMERO;450
001215;49300;01;02;ESTABLECIMIENTOS INSPECCIONADOS EN MATERIA DE CONSUMO;NÚMERO;200
001215;49300;01;01;CAMPAÑAS REALIZADAS RESPECTO A LAS PLANIFICADAS;PORCENTAJE;100
001215;49300;02;01;EXPEDIENTES TRAMITADOS EN LA OFICINA DE OMIC DEL DISTRITO;NÚMERO;300
001215;49300;02;02;EXPEDIENTES TRAMITADOS EN LA OFICINA DE OMIC DEL DISTRITO;NÚMERO;310
001215;49300;02;03;RECLAMACIONES/DENUNCIAS REALIZADAS POR MUJERES;PORCENTAJE;60
001215;49300;02;04;RECLAMACIONES/DENUNCIAS REALIZADAS POR HOMBRES;PORCENTAJE;40
001215;49300;03;01;RECLAMACIONES TRAMITADAS EN UN PLAZO MÁXIMO DE DOS MESES;PORCENTAJE;95
001215;49300;03;02;RECLAMACIONES TRAMITADAS EN UN PLAZO MAXIMO DE 6 MESES;PORCENTAJE;5
001215;91220;01;01;REPRESENTACIÓN Y PROTOCOLO;NÚMERO;5
001215;91220;01;02;ASISTENCIA A ACTOS Y EVENTOS;NÚMERO;15
001215;91220;01;03;REUNIONES COORDINACIÓN;NÚMERO;20
001215;92001;01;01;CONTRATOS TRAMITADOS;NÚMERO;163
001215;92001;01;02;CONTRATOS TRAMITADOS POR PROCEDIMIENTO ABIERTO;NÚMERO;22
001215;92001;01;03;CONTRATOS MENORES TRAMITADOS;NÚMERO;47
001215;92001;01;04;CONTRATOS BASADOS EN ACUERDO MARCO;NÚMERO;82
001215;92001;01;05;TIEMPO MEDIO TRAMITACIÓN CONTRATOS PROCEDIMIENTO ABIERTO;DÍAS;180
001215;92001;02;01;LIQUIDACIONES EMITIDAS;NÚMERO;1500
001215;92001;03;01;LICENCIAS URBANÍSTICAS;NÚMERO;30
001215;92001;03;02;AUTORIZACIONES DE OCUPACIÓN DEL DOMINIO PÚBLICO SOLICITADAS;NÚMERO;700
